movie_uri,movie,releaseDate,runtime,duration,language,budget,boxOffice,genres,genres_URIs,actors,actors_URIs,directors,directors_URIs,distributors,distributors_URIs,producers,producers_URIs,composers,composers_URIs,cinematographers,cinematographers_URIs,filmingLocations,filmingLocations_URIs,productionCompanies,productionCompanies_URIs,mainSubjects,mainSubjects_URIs
http://www.wikidata.org/entity/Q44869778,Touch Me Not,2018-02-22T00:00:00Z,125,125,English,,,"drama film, experimental film",N/A,"Laura Benson, Tómas Lemarquis, Irmena Chichikova, Adina Pintilie, Rainer Steffen, Georgi Naldzhiev",N/A,Adina Pintilie,N/A,Vertigo Média,N/A,"Philippe Avril, Adina Pintilie, Bianca Oană",N/A,Ivo Paunov,N/A,George Chiper-Lillemark,N/A,N/A,N/A,N/A,N/A,"gender identity, human sexuality, genderfluid",N/A
http://www.wikidata.org/entity/Q73535913,Ricky Gervais: Humanity,2018-01-01T00:00:00Z,,,English,,,N/A,N/A,N/A,N/A,N/A,N/A,Netflix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q48674090,Trouble,2018-12-20T00:00:00Z,,,English,,,comedy drama,N/A,N/A,N/A,Theresa Rebeck,N/A,N/A,N/A,N/A,N/A,Rob Burger,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q114056300,Lost Child,2018-09-14T00:00:00Z,96,96,English,,,thriller film,N/A,"Leven Rambin, Jim Parrack, Taylor John Smith",N/A,Ramaa Mosley,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q125548682,Mrs. Claus,2018-04-03T00:00:00Z,86,86,English,,,horror film,N/A,N/A,N/A,Troy Escamilla,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q52192614,Mercury 13,2018-01-01T00:00:00Z,78,78,English,,,documentary film,N/A,N/A,N/A,David Sington,N/A,Netflix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Netflix,N/A,Mercury 13,N/A
http://www.wikidata.org/entity/Q54860504,Like Father,2018-08-03T00:00:00Z,98,98,English,,,"drama film, comedy film",N/A,"Kristen Bell, Seth Rogen, Kelsey Grammer",N/A,Lauren Miller,N/A,Netflix,N/A,Lauren Miller,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q109110246,The Honor List,2018-01-01T00:00:00Z,,,English,,,drama film,N/A,N/A,N/A,Elissa Down,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q57314408,Amy Winehouse – Back to Black,2018-11-02T00:00:00Z,,,English,,,documentary film,N/A,N/A,N/A,Jeremy Marre,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Amy Winehouse,N/A
http://www.wikidata.org/entity/Q23013172,Submergence,2018-03-01T00:00:00Z,112,112,English,,,drama film,N/A,"Charlotte Rampling, James McAvoy, Alicia Vikander, Alexander Siddig, Harvey Friedman, Andrea Guasch, Godehard Giese, Jannik Schümann, Jean-Pierre Lorit, Jess Liaudin, Clémentine Baert, Julien Bouanich, Loïc Corbery, Alex Hafner, Celyn Jones, Reda Kateb",N/A,Wim Wenders,N/A,"Samuel Goldwyn Films, Atresmedia, ADS Service",N/A,N/A,N/A,Fernando Velázquez,N/A,Benoît Debie,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q60738636,Melodrama/Random/Melbourne,2018-01-01T00:00:00Z,,,English,,,documentary film,N/A,N/A,N/A,Matthew Victor Pastor,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q61642149,Pet Names,2018-03-10T00:00:00Z,75,75,English,,,drama film,N/A,N/A,N/A,Carol Brandt,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Milwaukee, Lone Rock",N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q115557384,2:Hrs,2018-07-30T00:00:00Z,85,85,English,,,comedy film,N/A,N/A,N/A,Darren Newton,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q38463153,Support the Girls,2018-03-01T00:00:00Z,,,English,,,comedy film,N/A,N/A,N/A,Andrew Bujalski,N/A,"Hulu, Magnolia Pictures",N/A,N/A,N/A,N/A,N/A,Matthias Grunsky,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q43303163,Julian Schnabel: A Private Portrait,2018-01-11T00:00:00Z,84,84,English,,,documentary film,N/A,N/A,N/A,Pappi Corsicato,N/A,"Netflix, Hulu",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q26158148,The Woman Who Left,2018-02-04T00:00:00Z,226,226,English,,,drama film,N/A,Charo Santos-Concio,N/A,Lav Diaz,N/A,Star Cinema,N/A,N/A,N/A,N/A,N/A,Lav Diaz,N/A,Calapan,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q5815826,Coco,2018-01-19T00:00:00Z,109,109,English,225000000,807817888,"drama film, fantasy film, comedy film, detective fiction, melodrama, adventure film, musical film, family film, ghost film",N/A,N/A,N/A,"Lee Unkrich, Adrian Molina",N/A,"Netflix, Walt Disney Studios Motion Pictures, Disney+",N/A,Darla K. Anderson,N/A,Michael Giacchino,N/A,N/A,N/A,N/A,N/A,"Pixar, Walt Disney Pictures",N/A,N/A,N/A
http://www.wikidata.org/entity/Q18199331,Fantastic Beasts: The Crimes of Grindelwald,2018-11-14T00:00:00Z,134,134,English,200000000,654855901,"drama film, fantasy film, adventure film",N/A,"Eddie Redmayne, Johnny Depp, Zoë Kravitz, Jude Law, Alison Sudol, Dan Fogler, Ezra Miller, Kevin Guthrie, Katherine Waterston, Claudia Kim, Callum Turner",N/A,David Yates,N/A,"Warner Bros., InterCom",N/A,David Heyman,N/A,James Newton Howard,N/A,Philippe Rousselot,N/A,"Warner Bros. Studios, Leavesden, Highgate Cemetery, Lacock Abbey",N/A,"Warner Bros., Heyday Films",N/A,N/A,N/A
http://www.wikidata.org/entity/Q55652970,Birdland,2018-01-01T00:00:00Z,89,89,English,,,"drama film, film noir",N/A,"David Alpay, Stephen McHattie, Earl Pastko, Benjamin Ayres, Joris Jarsky, Grace Lynn Kung, Melanie Scrofano, Cara Gee, Kathleen Munroe",N/A,Peter Lynch,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lionsgate,N/A,N/A,N/A
http://www.wikidata.org/entity/Q28840385,Hotel Transylvania 3: Summer Vacation,2018-06-13T00:00:00Z,97,97,English,65000000,528583774,"fantasy film, comedy film, comedy horror, monster film, family film, vampire film, werewolf film",N/A,N/A,N/A,Genndy Tartakovsky,N/A,"Columbia Pictures, Netflix, Sony Pictures Television, Sony Pictures, InterCom, Sony Pictures Releasing",N/A,Michelle Murdocca,N/A,Mark Mothersbaugh,N/A,N/A,N/A,California,N/A,"Columbia Pictures, Sony Pictures Animation, MRC",N/A,N/A,N/A
http://www.wikidata.org/entity/Q55078561,Cabaret Maxime,2018-01-01T00:00:00Z,,,English,,,musical film,N/A,"Ana Padrão, Michael Imperioli, John Ventimiglia, David Proval",N/A,Bruno de Almeida,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lisa Rinzler,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q62631161,306 Hollywood,2018-01-01T00:00:00Z,94,94,English,,,documentary film,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q115451092,This World Alone,2018-01-01T00:00:00Z,,,English,,,N/A,N/A,N/A,N/A,N/A,N/A,1091 Pictures,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hiawassee,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q61037254,Black Sheep,2018-01-01T00:00:00Z,26,26,English,,,documentary film,N/A,N/A,N/A,Ed Perkins,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q28498317,City of Lies,2018-01-01T00:00:00Z,112,112,English,,,"drama film, biographical film, crime film, thriller film, film based on book",N/A,"Johnny Depp, Forest Whitaker, Rockmond Dunbar, Louis Herthum, Glenn E. Plummer, Michael Paré, Dayton Callie, Xander Berkeley, Toby Huss, Neil Brown, Jr., Kevin Chapman, Shea Whigham, Angela Gots",N/A,Brad Furman,N/A,Global Road Entertainment,N/A,N/A,N/A,Chris Hajian,N/A,N/A,N/A,Los Angeles,N/A,"Infinitum Nihil, Good Films",N/A,"Los Angeles Police Department, murder of the Notorious B.I.G., murder of Tupac Shakur",N/A
http://www.wikidata.org/entity/Q60737249,The Mission of U.S. Forces Japan,2018-12-18T00:00:00Z,5,5,English,,,documentary film,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,United States Forces Japan,N/A,N/A,N/A
http://www.wikidata.org/entity/Q21646414,Freak Show,2018-01-01T00:00:00Z,91,91,English,,,"drama film, comedy drama, LGBT-related film",N/A,"AnnaSophia Robb, Bette Midler, Abigail Breslin, Celia Weston, Lorraine Toussaint, Laverne Cox, Willa Fitzgerald, Larry Pine, Ian Nelson, Alex Lawther",N/A,Trudie Styler,N/A,"Hulu, IFC Films",N/A,Drew Barrymore,N/A,Dan Romer,N/A,Dante Spinotti,N/A,New York City,N/A,"Flower Films, Maven Screen Media",N/A,N/A,N/A
http://www.wikidata.org/entity/Q120730357,Bhutan: The Snowman's Trek,2018-01-01T00:00:00Z,105,105,English,,,documentary film,N/A,N/A,N/A,Ben Clark,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Blue Fox Entertainment,N/A,Snowman Trek,N/A
http://www.wikidata.org/entity/Q30093942,Voldemort: Origins of the Heir,2018-01-13T00:00:00Z,,,English,,,"drama film, fantasy film, urban fantasy",N/A,N/A,N/A,Gianmaria Pezzato,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Lord Voldemort, Harry Potter universe",N/A
http://www.wikidata.org/entity/Q28101342,Show Dogs,2018-05-18T00:00:00Z,91,91,English,,,"comedy film, buddy cop film",N/A,"Shaquille O'Neal, Ludacris, Jordin Sparks, Stanley Tucci, Natasha Lyonne, Will Arnett, Alan Cumming, RuPaul, Gabriel Iglesias, Omar Chaparro",N/A,Raja Gosnell,N/A,"InterCom, Open Road Flims",N/A,N/A,N/A,Heitor Pereira,N/A,N/A,N/A,N/A,N/A,FilmNation Entertainment,N/A,N/A,N/A
http://www.wikidata.org/entity/Q31707618,The Charmer,2018-05-17T00:00:00Z,102,102,English,,,"drama film, thriller film",N/A,"Stine Fischer Christensen, Lars Brygmann, Elmira Arikan, Jesper Lohmann, Petrine Agger, Nastja Arcel, Susan Taslimi, Muhammed Cangören, Ardalan Esmaili, Morten Hee Andersen, Hassan El Sayed, Mette K. Madsen, Thomas Persson, Soho Rezanejad, Laura Allen Müller, Kitt Maiken Mortensen, Amalie Lindegård, Dan Boie",N/A,Milad Alami,N/A,N/A,N/A,N/A,N/A,Martin Juel Dirkov,N/A,Sophia Olsson,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q35144519,Sweet Country,2018-04-19T00:00:00Z,110,110,English,,,"drama film, Western film",N/A,"Sam Neill, Bryan Brown, Ewen Leslie, Matt Day, Thomas M. Wright, Natassia Gorey-Furber, Hamilton Morris",N/A,Warwick Thornton,N/A,"Netflix, ADS Service, Transmission Films",N/A,N/A,N/A,N/A,N/A,Warwick Thornton,N/A,Northern Territory,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q48818107,22 July,2018-09-05T00:00:00Z,143,143,English,20000000,166526,"documentary film, drama film, crime film, thriller film, historical film, film based on book",N/A,"Anneke von der Lippe, Ulrikke Hansen Døvigen, Endre Hellestveit, Lars Arentz-Hansen, Thorbjørn Harr, Anders Danielsen Lie, Lena Kristin Ellingsen, Jon Øigarden, Maria Bock, Ola G. Furuseth, Turid Gunnes, Monica Borg Fure, Seda Witt, Tone Danielsen, Jonas Strand Gravli, Isak Bakli Aglen, Ingrid Enger Damon, Anja Maria Svenkerud, Kenan Ibrahimefendic, Hasse Lindmo",N/A,Paul Greengrass,N/A,Netflix,N/A,"Scott Rudin, Paul Greengrass, Gregory Goodman, Eli Bush",N/A,Sune Martin,N/A,Pål Ulvik Rokseth,N/A,N/A,N/A,"Netflix, Scott Rudin Productions",N/A,2011 Norway attacks,N/A
http://www.wikidata.org/entity/Q54020771,10 Years Thailand,2018-01-01T00:00:00Z,95,95,English,,,anthology film,N/A,N/A,N/A,"Apichatpong Weerasethakul, Wisit Sasanatieng, Aditya Assarat",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q115424617,Common Ground,2018-11-02T00:00:00Z,67,67,English,,,documentary film,N/A,N/A,N/A,Mat Hames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Rooster Teeth, Alpheus Media",N/A,N/A,N/A
http://www.wikidata.org/entity/Q39079098,Asher,2018-01-01T00:00:00Z,104,104,English,,,"drama film, action film",N/A,"Richard Dreyfuss, Ron Perlman, Famke Janssen, Peter Facinelli, Nadine Velazquez, Jacqueline Bisset",N/A,Michael Caton-Jones,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q27957869,The Meg,2018-08-09T00:00:00Z,113,113,English,130000000,530243742,"action film, horror film, adventure film, science fiction film, kaiju, thriller film, film based on a novel",N/A,"Jason Statham, Rainn Wilson, Li Bingbing, Cliff Curtis, Masi Oka, Winston Chao, Ruby Rose, Robert Taylor, Page Kennedy, Ólafur Darri Ólafsson, Jessica McNamee",N/A,Jon Turteltaub,N/A,"Warner Bros., Netflix, InterCom",N/A,"Lorenzo di Bonaventura, Colin Wilson",N/A,Harry Gregson-Williams,N/A,Tom Stern,N/A,"People's Republic of China, New Zealand",N/A,"Warner Bros., di Bonaventura Pictures, Flagship Entertainment",N/A,N/A,N/A
http://www.wikidata.org/entity/Q60854597,The Wrong Friend,2018-09-14T00:00:00Z,90,90,English,,,thriller film,N/A,"Vivica A. Fox, Michael Paré, Tracy Nelson, Kristine DeBell, Rib Hillis, Jason Faunt, Steve Richard Harris, Galyn Görg, Helene Udy, Li Eubanks, Gina Hiraizumi, Hilary Shepard Turner",N/A,David DeCoteau,N/A,N/A,N/A,"Vivica A. Fox, David DeCoteau, Brian Nolan, Peter Sullivan",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hybrid Films,N/A,N/A,N/A
http://www.wikidata.org/entity/Q48988117,Bad Times at the El Royale,2018-10-05T00:00:00Z,141,141,English,,,"drama film, mystery film, neo-noir, crime thriller film",N/A,"Chris Hemsworth, Jeff Bridges, Jon Hamm, Xavier Dolan, Nick Offerman, Dakota Johnson, Charles Halford, Shea Whigham, Cynthia Erivo, Cailee Spaeny, Lewis Pullman",N/A,Drew Goddard,N/A,"20th Century Studios, Disney+",N/A,"Drew Goddard, Jeremy Latcham",N/A,Michael Giacchino,N/A,Seamus McGarvey,N/A,N/A,N/A,20th Century Studios,N/A,"guilt, outsider, coming to terms with the past",N/A
http://www.wikidata.org/entity/Q29050643,An L.A. Minute,2018-01-01T00:00:00Z,86,86,English,,,comedy film,N/A,"Gabriel Byrne, Ned Bellamy, Lyne Renée, Kiersey Clemons, Katherine Kendall, Jane McNeill, Jay Huguley",N/A,Daniel Adams,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q28753418,Wish Upon,2018-01-11T00:00:00Z,90,90,English,,,"horror film, thriller film",N/A,"Joey King, Elisabeth Röhm, Ryan Phillippe, Sherilyn Fenn, Jerry O'Connell, Sydney Park, Mitchell Slaggert, Josephine Langford, Shannon Purser, Kevin Hanchard, Ki-hong Lee",N/A,John R. Leonetti,N/A,"Orion Pictures, Broad Green Pictures",N/A,Sherryl Clark,N/A,Tomandandy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q104902123,Lagos Real Fake Life,2018-01-01T00:00:00Z,118,118,English,30000000,,comedy film,N/A,"Uzee Usman, Efe Irele, IK Ogbonna, Emmanuella, Mark Angel, Annie Macaulay–Idibia, Nonso Diobi, Hadiza Aliyu, Odunlade Jonathan Adekola, Mercy Aigbe Gentry, Mike Ezuruonye, Hailliote Sumney, Nedu Wazobia, MC Lively, Josh Alfred, Nikky Ufondu",N/A,Mike Ezuruonye,N/A,Netflix,N/A,Mike Ezuruonye,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q46997940,The Girl in the Spider's Web,2018-11-08T00:00:00Z,117,117,English,43000000,35000000,"drama film, action film, film noir, mystery film, thriller film, rape and revenge film, vigilante film, film based on a novel, crime thriller film",N/A,"Stephen Merchant, Sverrir Gudnason, Claire Foy, Andreja Pejić, Volker Bruch, Vicky Krieps, Saskia Rosendahl, Sylvia Hoeks, Claes Bang, Synnøve Macody Lund, Cameron Britton, LaKeith Stanfield",N/A,Fede Álvarez,N/A,"Columbia Pictures, InterCom",N/A,"Scott Rudin, Amy Pascal",N/A,Roque Baños,N/A,Pedro Luque,N/A,N/A,N/A,"Columbia Pictures, Metro-Goldwyn-Mayer, Yellow Bird",N/A,N/A,N/A
http://www.wikidata.org/entity/Q48965014,Looking Glass,2018-02-16T00:00:00Z,103,103,English,,,thriller film,N/A,"Nicolas Cage, Marc Blucas, Robin Tunney, Ernie Lively",N/A,Tim Hunter,N/A,"Netflix, Momentum Pictures",N/A,Cameron Jones,N/A,Mark Adler,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q54933357,2036 Origin Unknown,2018-01-01T00:00:00Z,94,94,English,,,science fiction action film,N/A,N/A,N/A,Hasraf Dullul,N/A,N/A,N/A,N/A,N/A,Michael Stevens,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q27703212,State Like Sleep,2018-01-01T00:00:00Z,104,104,English,,,drama film,N/A,"Michael Shannon, Luke Evans, Michiel Huisman, Carlo Rota, Katherine Waterston, Mark O'Brien",N/A,Meredith Danluck,N/A,The Orchard,N/A,N/A,N/A,N/A,N/A,Christopher Blauvelt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q60737733,Social Animals,2018-01-01T00:00:00Z,,,English,,,documentary film,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q116761910,Black Indians,2018-10-31T00:00:00Z,92,92,English,,,documentary film,N/A,N/A,N/A,"Hugues Poulain, Jo Berenger, Edith Patrouilleau",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,New Orleans,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q76488812,The Matchmaker's Playbook,2018-07-14T00:00:00Z,,,English,,,N/A,N/A,"Nick Bateman, Caitlin Carver",N/A,Tosca Musk,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q30608435,Colette,2018-01-20T00:00:00Z,111,111,English,,14200000,"drama film, biographical film, LGBT-related film",N/A,"Keira Knightley, Fiona Shaw, Dominic West, Denise Gough, Julian Wadham, Eleanor Tomlinson, Robert Pugh, Aiysha Hart, Jake Graf, Rebecca Root, Polina Litvak, Caroline Boulton",N/A,Wash Westmoreland,N/A,"Lionsgate Films, Bleecker Street, Vertigo Média",N/A,"Christine Vachon, Elizabeth Karlsen, Michel Litvak, Pamela Koffler",N/A,Thomas Adès,N/A,Giles Nuttgens,N/A,N/A,N/A,"Killer Films, Bold Films, Number 9 Films",N/A,Colette,N/A
http://www.wikidata.org/entity/Q62071056,Late Life: The Chien-Ming Wang Story,2018-05-09T00:00:00Z,99,99,English,,,"documentary film, sport film",N/A,"Brian Cashman, Neil Allen, Wang Chien-ming",N/A,"Tommy Yu, Frank W. Chen",N/A,Netflix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Wang Chien-ming,N/A
http://www.wikidata.org/entity/Q50192850,Selfie from Hell,2018-01-01T00:00:00Z,73,73,English,,,horror film,N/A,"Meelah Adams, Tony Giroux, Alyson Walker, Matthew Graham, Ian Butcher",N/A,Erdal Ceylan,N/A,N/A,N/A,Paul Burton,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q28925875,Perfect,2018-01-01T00:00:00Z,88,88,English,,,thriller film,N/A,"Abbie Cornish, Rainey Qualley, Tao Okamoto, Courtney Eaton, Garrett Wareing, Leonardo Nam, Maurice Compte, Martin Sensmeier",N/A,Eddie Alcazar,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,California,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q55609954,Downrange,2018-11-01T00:00:00Z,90,90,English,,,horror film,N/A,N/A,N/A,Ryuhei Kitamura,N/A,Shudder,N/A,N/A,N/A,N/A,N/A,N/A,N/A,California,N/A,Genco,N/A,N/A,N/A
http://www.wikidata.org/entity/Q27480769,Lady Bird,2018-03-01T00:00:00Z,93,93,English,10000000,48958273,"drama film, tragicomedy, comedy drama, LGBT-related film",N/A,"Kathryn Newton, Saoirse Ronan, Laurie Metcalf, Laura Marano, Kristen Cloke, Lois Smith, Jake McDorman, Tracy Letts, Jordan Rodrigues, Daniel Zovatto, John Karna, Stephen McKinley Henderson, Odeya Rush, Timothée Hal Chalamet, Beanie Feldstein, Sabrina Schloss, Lucas Hedges",N/A,Greta Gerwig,N/A,"Netflix, UIP-Dunafilm, A24",N/A,Scott Rudin,N/A,Jon Brion,N/A,Sam Levy,N/A,N/A,N/A,A24,N/A,N/A,N/A
http://www.wikidata.org/entity/Q116761978,The Snarling,2018-10-29T00:00:00Z,83,83,English,,,"comedy film, horror film",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q64139597,Echo In the Canyon,2018-09-20T00:00:00Z,82,82,English,,,"documentary film, musical film",N/A,"Eric Clapton, Ringo Starr, Regina Spektor, Michelle Phillips, Tom Petty, Brian Wilson, David Crosby, Cat Power, Graham Nash, Jackson Browne, Lou Adler, Norah Jones",N/A,Andrew Slater,N/A,Greenwich Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q62393196,Surviving the Wild,2018-01-01T00:00:00Z,87,87,English,,,"action film, adventure film, family film",N/A,"Jon Voight, Jamie Kennedy, Vail Bloom",N/A,Patrick Alessandrin,N/A,Hulu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q54829043,"Love, Scott",2018-01-01T00:00:00Z,,,English,,,"documentary film, LGBT-related film",N/A,Scott Jones,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q52151499,Josie,2018-01-01T00:00:00Z,100,100,English,,,thriller film,N/A,N/A,N/A,Eric England,N/A,"Hulu, Screen Media Films",N/A,N/A,N/A,Raney Shockne,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q28393252,The Darkest Minds,2018-01-01T00:00:00Z,104,104,English,34000000,41142379,"science fiction film, thriller film, dystopian film, film based on a novel",N/A,"Amandla Stenberg, Mandy Moore, Golden Brooks, Bradley Whitford, Wallace Langham, Gwendoline Christie, Mark O'Brien, Harris Dickinson, Sammi Rotibi",N/A,Jennifer Yuh Nelson,N/A,"20th Century Studios, Disney+",N/A,"Shawn Levy, Dan Levine",N/A,Benjamin Wallfisch,N/A,Kramer Morgenthau,N/A,N/A,N/A,"20th Century Studios, 21 Laps Entertainment",N/A,N/A,N/A
http://www.wikidata.org/entity/Q38463452,The Man Who Killed Hitler And Then The Bigfoot,2018-07-20T00:00:00Z,98,98,English,,,"drama film, adventure film",N/A,N/A,N/A,Robert D. Krzykowski,N/A,N/A,N/A,N/A,N/A,Joe Kraemer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q27780063,Future World,2018-05-25T00:00:00Z,90,90,English,,,"action film, science fiction film",N/A,"Snoop Dogg, Milla Jovovich, Lucy Liu, Method Man, Margarita Levieva, James Franco, Twin Shadow, Suki Waterhouse",N/A,James Franco,N/A,Lionsgate Premiere,N/A,N/A,N/A,TOYDRUM,N/A,Peter Zeitlinger,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q48782093,Where Hands Touch,2018-01-01T00:00:00Z,,,English,,,"drama film, war film, romance film",N/A,"Abbie Cornish, Amandla Stenberg, Christopher Eccleston, George MacKay",N/A,Amma Asante,N/A,Vertical,N/A,Charlie Hanson,N/A,N/A,N/A,Remi Adefarasin,N/A,"Belgium, Isle of Man",N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q104923485,Strike,2018-12-16T00:00:00Z,100,100,English,,24743,"comedy film, animated film, adventure film",N/A,N/A,N/A,Trevor Hardy,N/A,Indican Pictures,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q52556665,The Last Dalai Lama?,2018-05-24T00:00:00Z,,,English,,,documentary film,N/A,N/A,N/A,Mickey Lemle,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Buddy Squires,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q58815041,Bigger,2018-01-01T00:00:00Z,107,107,English,,,comedy drama,N/A,N/A,N/A,George Gallo,N/A,"Netflix, Freestyle Releasing",N/A,N/A,N/A,Jeff Beal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q22947464,Ashes in the Snow,2018-01-01T00:00:00Z,98,98,English,,,drama film,N/A,Bel Powley,N/A,Marius A. Markevicius,N/A,Vertical,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q20602123,O.G.,2018-01-01T00:00:00Z,,,English,,,drama film,N/A,N/A,N/A,Madeleine Sackler,N/A,"HBO, HBO Max",N/A,"Stephen Belber, Madeleine Sackler",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
